login_id,user_id,timestamp,login_hour,day_of_week,country,city,usual_country,usual_city,device_type,browser,ip_address,failed_attempts,mfa_used,mfa_type,mfa_failed_attempts,new_device,foreign_login,unusual_hour,impossible_travel,suspicious_ip,login_success,attack_type,is_suspicious,no_mfa,multiple_failed_attempts,high_failed_attempts,risky_new_device_no_mfa,risky_foreign_no_mfa,risky_unusual_hour,mfa_fatigue_risk
L007585,U0061,2026-07-29 06:45:00,6,Wednesday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,151.43.54.72,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007586,U0133,2026-07-09 10:48:00,10,Thursday,United States,San Francisco,United States,San Francisco,Desktop,Safari,138.130.163.176,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007587,U0220,2026-07-30 02:42:00,2,Thursday,United States,San Francisco,United States,San Francisco,Desktop,Firefox,67.255.34.213,4,True,Authenticator App,0,False,False,True,False,False,False,Unusual Hour Login,1,False,True,False,False,False,False,False
L007588,U0182,2026-07-31 11:24:00,11,Friday,Germany,Berlin,Germany,Berlin,Laptop,Chrome,28.68.174.18,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007589,U0155,2026-07-19 12:44:00,12,Sunday,United States,Chicago,United States,Chicago,Desktop,Chrome,27.56.115.126,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007590,U0023,2026-07-28 08:22:00,8,Tuesday,Canada,Vancouver,Canada,Vancouver,Laptop,Safari,172.199.16.142,5,False,Unknown,0,False,False,False,False,False,False,Brute Force,1,True,True,True,False,False,False,False
L007591,U0015,2026-07-03 12:11:00,12,Friday,India,Delhi,India,Delhi,Laptop,Chrome,161.135.111.107,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007592,U0040,2026-07-01 16:30:00,16,Wednesday,United States,Edison,United States,Edison,Laptop,Chrome,20.105.210.90,4,False,Unknown,0,False,False,False,False,False,True,No MFA Login,1,True,True,False,False,False,False,False
L007593,U0237,2026-07-28 17:52:00,17,Tuesday,United States,New York,United States,New York,Laptop,Safari,92.248.145.216,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007594,U0025,2026-07-29 14:08:00,14,Wednesday,United Kingdom,Manchester,United Kingdom,Manchester,Laptop,Chrome,151.219.218.151,4,False,Unknown,0,False,False,False,False,False,True,No MFA Login,1,True,True,False,False,False,False,False
L007595,U0097,2026-07-07 07:47:00,7,Tuesday,India,Bangalore,India,Bangalore,Laptop,Chrome,106.133.18.143,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007596,U0130,2026-07-26 14:30:00,14,Sunday,United States,Edison,United States,Edison,Tablet,Chrome,38.120.98.252,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007597,U0240,2026-07-22 17:22:00,17,Wednesday,United States,Boston,United States,Boston,Desktop,Chrome,154.125.32.39,5,False,Unknown,0,False,False,False,False,False,True,Brute Force,1,True,True,True,False,False,False,False
L007598,U0113,2026-07-19 10:08:00,10,Sunday,United States,New York,United States,New York,Laptop,Safari,33.18.207.246,1,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007599,U0004,2026-07-15 19:07:00,19,Wednesday,United Kingdom,Manchester,United Kingdom,Manchester,Laptop,Chrome,170.186.197.84,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007600,U0038,2026-07-21 11:34:00,11,Tuesday,United States,New York,United States,New York,Mobile,Chrome,11.206.218.235,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007601,U0015,2026-07-06 20:26:00,20,Monday,India,Delhi,India,Delhi,Laptop,Chrome,186.110.67.22,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007602,U0124,2026-07-14 09:23:00,9,Tuesday,United Kingdom,London,Germany,Munich,Laptop,Firefox,13.130.118.25,5,True,SMS,0,False,True,False,True,False,False,Impossible Travel,1,False,True,True,False,False,False,False
L007603,U0199,2026-07-10 19:24:00,19,Friday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,195.215.5.159,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007604,U0030,2026-07-17 07:32:00,7,Friday,Canada,Vancouver,Canada,Vancouver,Tablet,Safari,108.10.32.194,4,True,Authenticator App,0,True,False,False,False,False,False,New Device Login,1,False,True,False,False,False,False,False
L007605,U0237,2026-07-26 19:16:00,19,Sunday,Canada,Vancouver,United States,New York,Laptop,Safari,211.156.29.153,1,True,Authenticator App,0,False,True,False,True,False,False,Impossible Travel,1,False,False,False,False,False,False,False
L007606,U0245,2026-07-30 13:50:00,13,Thursday,United States,Edison,United States,Edison,Mobile,Chrome,81.251.116.123,0,True,SMS,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L007607,U0058,2026-07-31 06:00:00,6,Friday,United Kingdom,London,United Kingdom,London,Laptop,Firefox,156.81.225.234,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007608,U0113,2026-07-28 11:56:00,11,Tuesday,United States,New York,United States,New York,Laptop,Safari,75.141.207.33,7,True,Authenticator App,0,False,False,False,False,False,True,Brute Force,1,False,True,True,False,False,False,False
L007609,U0194,2026-07-19 18:29:00,18,Sunday,United States,San Francisco,United States,San Francisco,Mobile,Chrome,174.31.15.229,3,False,Unknown,0,True,False,False,False,False,True,New Device Login,1,True,True,False,True,False,False,False
L007610,U0192,2026-07-13 10:51:00,10,Monday,United States,Edison,United States,Edison,Mobile,Safari,114.13.10.45,8,False,Unknown,0,True,False,False,False,False,True,Brute Force,1,True,True,True,True,False,False,False
L007611,U0117,2026-07-29 06:43:00,6,Wednesday,United States,Edison,United States,Edison,Laptop,Firefox,35.253.142.200,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007612,U0064,2026-07-14 13:18:00,13,Tuesday,India,Bangalore,India,Bangalore,Laptop,Safari,192.54.34.208,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007613,U0182,2026-07-19 13:41:00,13,Sunday,Germany,Berlin,Germany,Berlin,Laptop,Chrome,101.187.210.121,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007614,U0061,2026-07-29 06:09:00,6,Wednesday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,206.244.58.71,1,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007615,U0074,2026-07-20 20:25:00,20,Monday,Germany,Munich,Germany,Munich,Laptop,Chrome,214.204.109.57,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007616,U0094,2026-07-23 03:04:00,3,Thursday,United States,San Francisco,United States,San Francisco,Laptop,Safari,57.131.176.94,2,True,Email Code,0,False,False,True,False,False,False,Unusual Hour Login,1,False,False,False,False,False,False,False
L007617,U0128,2026-07-26 09:41:00,9,Sunday,United States,Boston,United States,Boston,Laptop,Edge,61.218.240.205,4,False,Unknown,0,False,False,False,False,False,True,No MFA Login,1,True,True,False,False,False,False,False
L007618,U0041,2026-07-21 15:22:00,15,Tuesday,United States,New York,United States,New York,Laptop,Safari,13.150.78.56,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007619,U0195,2026-07-21 16:44:00,16,Tuesday,United States,New York,United States,New York,Mobile,Safari,43.192.154.26,2,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007620,U0036,2026-07-22 06:11:00,6,Wednesday,United States,San Francisco,United States,San Francisco,Mobile,Safari,88.6.28.228,7,False,Unknown,0,False,False,False,False,False,True,Brute Force,1,True,True,True,False,False,False,False
L007621,U0215,2026-07-11 17:21:00,17,Saturday,United States,Edison,United States,Edison,Laptop,Chrome,30.144.50.24,0,True,Email Code,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L007622,U0059,2026-07-11 16:36:00,16,Saturday,United States,San Francisco,United States,San Francisco,Mobile,Chrome,120.208.69.24,8,False,Unknown,0,True,False,False,False,False,False,Brute Force,1,True,True,True,True,False,False,False
L007623,U0117,2026-07-08 11:36:00,11,Wednesday,United States,Edison,United States,Edison,Laptop,Firefox,175.122.160.220,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007624,U0113,2026-07-14 15:08:00,15,Tuesday,United States,New York,United States,New York,Laptop,Safari,158.204.174.170,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007625,U0003,2026-07-17 11:23:00,11,Friday,United States,Edison,United States,Edison,Laptop,Edge,167.80.5.209,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007626,U0046,2026-07-09 17:00:00,17,Thursday,United States,Edison,United States,Edison,Laptop,Edge,168.13.13.1,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007627,U0094,2026-07-14 14:11:00,14,Tuesday,United States,San Francisco,United States,San Francisco,Laptop,Safari,203.31.84.164,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007628,U0136,2026-07-10 06:24:00,6,Friday,United States,Chicago,United States,Chicago,Laptop,Safari,213.241.114.50,5,False,Unknown,0,True,False,False,False,False,False,Brute Force,1,True,True,True,True,False,False,False
L007629,U0238,2026-07-11 11:15:00,11,Saturday,United States,San Francisco,United States,San Francisco,Mobile,Chrome,31.120.126.203,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007630,U0039,2026-07-16 06:23:00,6,Thursday,India,Delhi,India,Delhi,Desktop,Firefox,65.138.140.30,1,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007631,U0044,2026-07-20 11:02:00,11,Monday,Canada,Toronto,Canada,Toronto,Laptop,Chrome,36.221.88.148,4,False,Unknown,0,False,False,False,False,False,True,No MFA Login,1,True,True,False,False,False,False,False
L007632,U0114,2026-07-12 12:30:00,12,Sunday,United Kingdom,Manchester,United Kingdom,Manchester,Desktop,Edge,205.88.253.28,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007633,U0124,2026-07-30 17:25:00,17,Thursday,Germany,Munich,Germany,Munich,Laptop,Firefox,109.236.150.52,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007634,U0191,2026-07-17 01:57:00,1,Friday,United Kingdom,London,United Kingdom,London,Laptop,Edge,139.130.100.74,3,True,Email Code,0,False,False,True,False,False,True,Unusual Hour Login,1,False,True,False,False,False,False,False
L007635,U0095,2026-07-25 07:45:00,7,Saturday,United States,Chicago,United States,Chicago,Laptop,Firefox,209.178.46.140,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007636,U0246,2026-07-08 22:24:00,22,Wednesday,United Kingdom,Manchester,United Kingdom,Manchester,Laptop,Chrome,189.247.28.214,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007637,U0179,2026-07-03 16:49:00,16,Friday,United States,San Francisco,United States,San Francisco,Tablet,Firefox,37.235.52.120,6,False,Unknown,0,False,False,False,False,False,True,Brute Force,1,True,True,True,False,False,False,False
L007638,U0033,2026-07-13 15:51:00,15,Monday,United States,Chicago,United States,Chicago,Desktop,Edge,134.136.125.88,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007639,U0003,2026-07-24 19:12:00,19,Friday,United States,Edison,United States,Edison,Laptop,Edge,196.162.180.154,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007640,U0032,2026-07-13 20:44:00,20,Monday,India,Mumbai,India,Mumbai,Laptop,Firefox,178.17.129.249,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007641,U0030,2026-07-21 09:36:00,9,Tuesday,Canada,Vancouver,Canada,Vancouver,Tablet,Safari,112.201.229.1,3,True,Authenticator App,0,True,False,False,False,False,True,New Device Login,1,False,True,False,False,False,False,False
L007642,U0179,2026-07-30 10:05:00,10,Thursday,United States,San Francisco,United States,San Francisco,Tablet,Firefox,177.109.8.177,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007643,U0192,2026-07-23 09:15:00,9,Thursday,United States,Edison,United States,Edison,Mobile,Safari,15.165.209.134,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007644,U0023,2026-07-22 07:05:00,7,Wednesday,Canada,Vancouver,Canada,Vancouver,Laptop,Safari,86.198.125.223,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007645,U0044,2026-07-03 10:12:00,10,Friday,Canada,Toronto,Canada,Toronto,Laptop,Chrome,21.223.133.178,0,False,Unknown,0,False,False,False,False,False,False,Normal,0,True,False,False,False,False,False,False
L007646,U0144,2026-07-30 12:29:00,12,Thursday,United States,Edison,United States,Edison,Desktop,Safari,127.228.131.170,1,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007647,U0102,2026-07-07 09:12:00,9,Tuesday,United States,Chicago,United States,Chicago,Mobile,Chrome,14.137.40.182,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007648,U0004,2026-07-02 14:13:00,14,Thursday,United Kingdom,Manchester,United Kingdom,Manchester,Laptop,Chrome,131.70.44.38,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007649,U0194,2026-07-04 10:54:00,10,Saturday,United States,San Francisco,United States,San Francisco,Mobile,Safari,122.201.42.131,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007650,U0078,2026-07-09 09:20:00,9,Thursday,United States,Boston,United States,Boston,Laptop,Chrome,220.6.129.134,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007651,U0120,2026-07-31 18:47:00,18,Friday,United States,Chicago,United States,Chicago,Mobile,Edge,155.83.205.17,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007652,U0151,2026-07-23 13:35:00,13,Thursday,Canada,Toronto,Canada,Toronto,Desktop,Firefox,102.202.139.224,2,False,Unknown,0,True,False,False,False,False,True,New Device Login,1,True,False,False,True,False,False,False
L007653,U0089,2026-07-27 09:05:00,9,Monday,India,Delhi,United States,Boston,Laptop,Edge,45.116.189.73,3,True,SMS,0,False,True,False,False,False,False,Foreign Login,1,False,True,False,False,False,False,False
L007654,U0100,2026-07-05 20:10:00,20,Sunday,United States,San Francisco,United States,San Francisco,Mobile,Chrome,171.164.149.178,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007655,U0006,2026-07-15 07:20:00,7,Wednesday,Germany,Berlin,Germany,Berlin,Laptop,Safari,127.95.24.65,8,False,Unknown,0,False,False,False,False,False,True,Brute Force,1,True,True,True,False,False,False,False
L007656,U0223,2026-07-21 10:14:00,10,Tuesday,India,Delhi,India,Delhi,Desktop,Firefox,173.38.89.69,1,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007657,U0085,2026-07-22 20:03:00,20,Wednesday,United States,Edison,United States,Edison,Laptop,Chrome,15.39.53.217,4,True,SMS,0,False,False,False,False,True,True,Suspicious IP Login,1,False,True,False,False,False,False,False
L007658,U0231,2026-07-15 10:53:00,10,Wednesday,Brazil,São Paulo,Brazil,São Paulo,Laptop,Chrome,220.170.152.41,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
